"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"63680099999","1978-02-20","  64.8","000000","999.9","  80.6","  62.6","  4.1"," 0.04","9999.9","999.9","999.9","  76.6"," 17.9","  1.0"
"63680099999","1978-03-06","  66.6","010000","999.9","  80.6","  62.6","999.9"," 0.00","9999.9","999.9","999.9","  77.5"," 17.9","  0.0"
"63680099999","1978-03-08","  68.9","010000","999.9"," 100.4","  60.8","  2.9"," 0.04","9999.9","999.9","999.9","  83.3"," 18.6","  0.7"
"63680099999","1978-03-15","  65.8","010000","999.9","  77.0","  60.8","  5.1"," 0.00","9999.9","999.9","999.9","  71.1"," 21.7","  2.3"
"63680099999","1978-03-16","  67.1","010000","999.9","  78.8","  60.8","  2.9"," 0.08","9999.9","999.9","999.9","  76.1"," 17.1","  1.2"
"63680099999","1978-04-01","  65.8","000000","999.9","  82.4","  64.4","999.9"," 0.00","9999.9","999.9","999.9","  77.4"," 17.9","  0.0"
"63680099999","1978-04-04","  67.6","000000","999.9","  84.2","  64.4","  6.0"," 0.00","9999.9","999.9","999.9","  80.6"," 24.1","  4.8"
"63680099999","1978-04-05","  67.1","000010","999.9","  78.8","  64.4","  4.1"," 0.00","9999.9","999.9","999.9","  76.6"," 17.9","  1.0"
"63680099999","1978-04-13","  66.6","010010","999.9","  80.6","  69.8","  1.9"," 0.24","9999.9","999.9","999.9","  74.8"," 17.1","  0.5"
"63680099999","1978-04-19","  67.1","000000","999.9","  80.6","  66.2","  4.1"," 0.00","9999.9","999.9","999.9","  76.6"," 17.1","  1.0"
"63680099999","1978-04-21","  66.7","000000","999.9","  78.8","  64.4","999.9"," 0.47","9999.9","999.9","999.9","  74.8"," 15.5","  0.0"
"63680099999","1978-05-31","  65.8","000000","999.9","  78.8","  53.6","  4.1"," 0.00","9999.9","999.9","999.9","  77.5"," 19.4","  2.5"
"63680099999","1978-06-22","  65.3","000000","999.9","  80.6","  60.8","  8.0"," 0.00","9999.9","999.9","999.9","  72.1"," 17.1","  3.5"
"63680099999","1978-07-09","9999.9","000000","999.9","  77.0","  55.4","  2.9"," 0.00","9999.9","999.9","999.9","  72.5"," 17.1","  1.5"
"63680099999","1978-07-18","9999.9","000000","999.9","  78.8","  48.2","  4.1"," 0.00","9999.9","999.9","999.9","  75.2"," 19.4","  1.7"
"63680099999","1978-08-16","  52.7","000000","999.9","  78.8","  59.0","  7.0"," 0.02","9999.9","999.9","999.9","  74.3"," 16.8","  3.5"
"63680099999","1978-08-31","  63.5","000000","999.9","  84.2","  57.2","  1.9"," 0.00","9999.9","999.9","999.9","  75.2"," 17.1","  0.5"
"63680099999","1978-09-01","  63.5","010000","999.9","  80.6","  59.0","  6.0"," 0.04","9999.9","999.9","999.9","  72.1"," 16.3","  2.2"
"63680099999","1978-09-02","  63.5","000000","999.9","  80.6","  57.2","  2.9"," 0.08","9999.9","999.9","999.9","  74.3"," 18.6","  0.7"
"63680099999","1978-09-24","  64.4","010010","999.9","  77.0","  55.4","  2.9"," 0.28","9999.9","999.9","999.9","  74.3"," 16.3","  0.7"
"63680099999","1978-09-27","  65.3","010010","999.9","  84.2","  66.2","  5.1"," 0.02","9999.9","999.9","999.9","  74.8"," 18.6","  1.3"
"63680099999","1978-10-12","  65.3","000000","999.9","  80.6","  60.8","999.9"," 0.16","9999.9","999.9","999.9","  75.7"," 18.6","  0.0"
"63680099999","1978-10-24","  63.1","000000","999.9","  80.6","  59.0","999.9"," 0.00","9999.9","999.9","999.9","  76.6"," 17.1","  0.0"
"63680099999","1979-02-01","  67.1","000000","999.9","  75.2","  57.2","  4.1"," 0.00","9999.9","999.9","999.9","  73.8"," 18.6","  1.5"
"63680099999","1979-02-04","  65.3","010000","999.9","  80.6","  59.0","999.9"," 0.16","9999.9","999.9","999.9","  71.6"," 18.6","  0.0"
"63680099999","1995-03-10","9999.9","000000","  9.9","  84.4","  69.8","  2.9"," 0.24","9999.9","999.9","999.9","  80.3"," 17.1","  2.7"
"63680099999","1995-06-12","9999.9","000000","  7.0","  85.1","  63.5","  2.9"," 0.00","9999.9","999.9","999.9","  80.3"," 10.1","  2.4"
"63680099999","1995-08-25","9999.9","000000","  8.9","  85.1","  60.1","  2.9"," 0.00","9999.9","999.9","999.9","  80.6","  9.3","  2.4"
"63680099999","1995-10-20","9999.9","000000","999.9","  82.9","  63.7"," 12.0"," 0.24","9999.9","999.9","999.9","  74.5"," 17.9","  4.7"
"63680099999","2001-05-29","9999.9","010000","999.9","  98.6","  59.9","  6.0"," 0.16","9999.9","999.9","999.9","  79.5","  9.5","  4.2"
"63680099999","2001-08-13","9999.9","000000","999.9","  81.5","  55.9","  7.0"," 0.00","9999.9","999.9","999.9","  71.0"," 14.0","  3.2"
"63680099999","2002-08-24","  63.7","000010","999.9","  79.0","  61.7","  6.0"," 0.00","9999.9","999.9","999.9","  73.6","  9.2","  3.2"
"63680099999","2010-12-14","  63.6","000000","999.9","  85.1","  62.2","  4.1"," 0.00","9999.9","999.9","881.0","  76.2"," 20.2","  1.5"
"63680099999","2011-07-02","  65.7","000000","999.9","  84.4","  62.4","  5.8"," 0.00","9999.9","999.9","881.7","  77.4"," 14.4","  4.2"
"63680099999","2011-07-10","  63.1","000000","999.9","  81.0","  62.4","  6.0"," 0.00","9999.9","999.9","884.0","  75.9"," 13.8","  4.2"
"63680099999","2011-08-01","  62.8","000000","999.9","  80.6","  61.7","  9.9"," 0.00","9999.9","999.9","882.1","  75.7"," 10.9","  4.4"
"63680099999","2011-08-10","  64.6","000000","999.9","  82.4","  61.3","  5.1"," 0.00","9999.9","999.9","881.5","  76.9"," 12.1","  3.4"
"63680099999","2011-12-20","9999.9","000010","999.9","  81.0","  62.4","  7.0"," 0.55","9999.9","999.9","882.8","  72.1","  7.0","  4.0"
"63680099999","2012-01-13","  64.7","000000","999.9","  82.0","  63.3","  9.9"," 0.00","9999.9","999.9","884.8","  76.8","  6.1","  6.5"
"63680099999","2012-02-06","9999.9","000000","999.9","  91.9","  62.8"," 18.1"," 0.00","9999.9","999.9","999.9","  83.3","  9.6"," 13.3"
"63680099999","2012-02-15","  56.3","000000","999.9","  92.8","  64.9"," 15.0"," 0.00","9999.9","999.9","880.9","  84.1","  9.2"," 10.7"
"63680099999","2012-04-02","  63.7","000000","999.9","  80.8","  60.4","  9.9"," 0.00","9999.9","999.9","885.0","  75.7"," 10.9","  6.2"
"63680099999","2012-05-25","  65.5","000000","999.9","  81.3","  61.7"," 12.0"," 0.04","9999.9","999.9","884.3","  76.0"," 10.1","  7.8"
"63680099999","2012-06-04","  64.9","010100","999.9","  79.2","  63.1","999.9","99.99","9999.9","999.9","884.2","  75.2"," 10.9","999.9"
"63680099999","2012-06-24","  64.8","010000","999.9","  75.6","  58.6"," 20.0"," 0.35","9999.9","999.9","885.4","  68.5","  5.9","  8.3"
"63680099999","2012-08-15","  64.7","010000","999.9","  77.9","  59.2","  9.9","99.99","9999.9","999.9","885.7","  73.5"," 10.1","  3.2"
"63680099999","2013-02-20","  63.9","000010","999.9","  83.3","  61.7","  9.9"," 0.00","9999.9","999.9","883.0","  73.0"," 10.9","  4.5"
"63680099999","2013-08-07","  65.8","000010","999.9","  79.3","  63.3"," 19.4"," 0.00","9999.9","999.9","881.8","  76.1"," 11.7","  8.3"
"63680099999","2013-08-30","  64.4","010000","999.9","  82.8","  69.4","  3.9"," 0.20","9999.9","999.9","999.9","  73.5","  8.5","  1.7"
"63680099999","2013-11-18","  67.6","000010","999.9","  83.8","  65.5","  5.1"," 0.04","9999.9","999.9","879.9","  76.8","  6.2","  3.0"
"63680099999","2013-12-26","  65.3","000000","999.9","  85.6","  65.8","  7.0"," 0.00","9999.9","999.9","882.4","  81.7"," 11.7","  5.2"
"63680099999","2014-07-03","  66.3","000000","999.9","  80.2","  69.8","  8.9"," 0.00","9999.9","999.9","886.9","  75.2","  8.5","  5.5"
"63680099999","2015-10-22","  66.4","010010","999.9","  83.8","  67.3","  6.0"," 0.00","9999.9","999.9","883.9","  74.5","  5.4","  2.5"
"63680099999","2015-10-25","  67.1","000000","999.9","  81.7","  66.9","  7.0"," 0.01","9999.9","999.9","884.8","  74.8","  6.1","  2.5"
"63680099999","2015-11-11","  66.2","000000","999.9","  79.5","  65.3","  5.1"," 0.02","9999.9","999.9","877.5","  72.5","  6.8","  2.3"
"63680099999","2015-11-15","  67.7","001000","999.9","  86.2","  67.6","  4.1","99.99","9999.9","999.9","875.3","  77.2","  5.7","  2.0"
"63680099999","2015-11-16","  65.5","010000","999.9","  73.8","  64.0","  6.0"," 1.81","9999.9","999.9","878.1","  68.2","  7.5","  3.7"
"63680099999","2015-11-17","  65.5","010000","999.9","  80.2","  65.8","  5.1"," 0.43","9999.9","999.9","878.0","  73.2","  6.4","  2.8"
"63680099999","2015-11-26","  67.5","000000","999.9","  84.6","  66.2","  2.9"," 0.08","9999.9","999.9","876.2","  75.4","  5.6","  1.9"
"63680099999","2015-11-28","  67.3","000000","999.9","  80.6","  64.8","  6.0"," 0.04","9999.9","999.9","879.1","  74.6","  5.7","  2.2"
"63680099999","2015-12-04","  67.1","000000","999.9","  83.1","  65.8","  5.1"," 0.24","9999.9","999.9","878.2","  76.3","  8.9","  3.3"
"63680099999","2015-12-07","  67.0","010000","999.9","  81.7","  66.6","  5.1"," 0.00","9999.9","999.9","878.4","  75.9","  5.9","  2.3"
"63680099999","2015-12-08","  65.0","010010","999.9","  85.6","  64.8","  2.9"," 0.02","9999.9","999.9","878.6","  75.3","  5.6","  0.7"
"63680099999","2015-12-13","  61.7","000000","999.9","  81.3","  66.6","  6.0"," 0.00","9999.9","999.9","877.7","  76.4","  5.7","  3.5"
"63680099999","2015-12-16","  63.1","000000","999.9","  81.5","  64.0","  2.9"," 0.00","9999.9","999.9","878.3","  73.6","999.9","  1.0"
"63680099999","2015-12-17","  59.5","000000","999.9","  82.0","  66.2","  2.9"," 0.00","9999.9","999.9","878.8","  70.7","999.9","  0.7"
"63680099999","2015-12-18","  65.2","000000","999.9","  81.9","  65.3","  4.1"," 0.00","9999.9","999.9","878.4","  76.8","999.9","  1.7"
"63680099999","2015-12-20","  66.6","000000","999.9","  83.5","  63.0","999.9"," 1.46","9999.9","999.9","999.9","  74.8","999.9","  0.0"
"63680099999","2015-12-26","  69.4","010000","999.9","  82.0","  66.9","  4.1"," 0.12","9999.9","999.9","878.3","  74.6","  5.1","  2.2"
"63680099999","2016-01-01","  61.0","000000","999.9","  89.2","  65.5","  5.1"," 0.00","9999.9","999.9","879.1","  81.7","  4.7","  2.8"
"63680099999","2016-01-05","  64.7","000000","999.9","  86.7","  68.7","  6.0"," 0.00","9999.9","999.9","877.8","  80.2","  5.7","  2.0"
"63680099999","2016-01-08","  67.1","010000","999.9","  85.6","  68.4","999.9"," 0.02","9999.9","999.9","878.3","  78.6","  5.4","999.9"
"63680099999","2016-01-09","  67.1","000000","999.9","  82.8","  66.7","  4.1"," 0.55","9999.9","999.9","877.4","  75.5","  3.7","  2.2"
"63680099999","2016-01-10","  66.9","000000","999.9","  82.4","  69.8","  1.9"," 0.00","9999.9","999.9","878.1","  73.5","  3.4","  1.0"
"63680099999","2016-01-11","  68.1","000000","999.9","  77.0","  68.4","  1.9"," 0.00","9999.9","999.9","878.8","  72.1","  2.3","  0.5"
"63680099999","2016-01-12","  68.2","000010","999.9","  86.4","  68.0","  8.0"," 0.00","9999.9","999.9","877.6","  76.6","  4.0","  3.0"
"63680099999","2016-01-13","  68.1","000000","999.9","  87.1","  68.0","  5.1"," 0.00","9999.9","999.9","876.9","  78.4","  4.5","  1.3"
"63680099999","2016-01-15","  67.3","010010","999.9","  78.8","  68.0","  4.1"," 0.00","9999.9","999.9","878.2","  71.5","  5.1","  2.2"
"63680099999","2016-01-16","  66.3","000000","999.9","  85.6","  64.4","  5.1"," 0.00","9999.9","999.9","877.2","  77.4","  3.9","  2.0"
"63680099999","2016-01-24","  66.3","010010","999.9","  84.6","  65.5","  9.9"," 0.00","9999.9","999.9","880.0","  74.3","  3.7","  6.5"
"63680099999","2016-01-26","  57.4","000000","999.9","  83.1","  67.1","  8.0"," 0.00","9999.9","999.9","879.5","  75.4","  3.1","  5.5"
"63680099999","2016-01-27","  60.7","000000","999.9","  78.8","  61.0","  9.9"," 0.00","9999.9","999.9","879.7","  74.2","  2.5","  4.2"
"63680099999","2016-01-28","  59.9","000000","999.9","  83.8","  62.6","  5.1"," 0.00","9999.9","999.9","878.2","  74.6","  3.0","  3.0"
"63680099999","2016-01-30","  57.6","000000","999.9","  86.7","  62.6","  9.9"," 0.00","9999.9","999.9","878.2","  77.4","  3.9","  4.8"
"63680099999","2016-02-11","  61.6","000000","999.9","  91.0","  60.8","  6.0"," 0.00","9999.9","999.9","877.3","  81.2","  3.9","  3.7"
"63680099999","2016-02-16","  65.7","000000","999.9","  89.6","  68.4","  7.0"," 0.00","9999.9","999.9","878.0","  81.4","  4.5","  3.5"
"63680099999","2016-02-19","  65.5","000000","999.9","  91.0","  74.3","  4.1"," 0.00","9999.9","999.9","875.3","  81.5","  4.0","  1.5"
"63680099999","2016-02-22","  67.9","000000","999.9","  87.4","  65.5","  6.0"," 0.35","9999.9","999.9","876.8","  80.0","  4.3","  3.5"
"63680099999","2016-02-26","  70.4","000000","999.9","  89.2","  67.6","  5.1"," 0.00","9999.9","999.9","876.4","  81.0","  6.4","  3.2"
"63680099999","2016-02-28","  69.1","000000","999.9","  84.6","  67.6","  5.1"," 0.43","9999.9","999.9","877.4","  78.9","  4.5","  2.5"
"63680099999","2016-03-02","  68.0","000000","999.9","  90.5","  70.7","  6.0"," 0.00","9999.9","999.9","875.7","  82.7","  4.7","  4.8"
"63680099999","2016-03-13","  65.9","000000","999.9","  90.0","  69.8","  4.1"," 0.00","9999.9","999.9","877.4","  82.2","  5.4","  2.0"
"63680099999","2016-03-16","  65.4","000000","999.9","  91.0","  69.8","  4.1"," 0.00","9999.9","999.9","877.7","  83.9","  6.4","  1.0"
"63680099999","2016-03-17","  67.6","000000","999.9","  86.7","  68.0","  4.1"," 0.00","9999.9","999.9","881.1","  77.5","  3.9","  2.7"
"63680099999","2016-03-22","  68.2","000000","999.9","  87.4","  68.7","  5.1"," 0.08","9999.9","999.9","877.6","  78.1","  3.3","  3.8"
"63680099999","2016-03-25","  69.8","000000","999.9","  87.1","  69.1","  5.1"," 0.03","9999.9","999.9","877.7","  80.3","  6.7","  4.3"
"63680099999","2016-03-26","  68.2","000000","999.9","  89.2","  68.0","  4.1"," 0.00","9999.9","999.9","877.5","  83.1","  4.3","  4.1"
"63680099999","2016-03-27","  71.7","000000","999.9","  89.6","  70.2","  4.1"," 0.00","9999.9","999.9","878.1","  78.0","  6.4","  2.8"
"63680099999","2016-03-28","  69.7","000000","999.9","  89.6","  70.2","  4.1"," 0.00","9999.9","999.9","877.4","  82.3","  6.5","  2.5"
"63680099999","2016-03-29","  69.3","000000","999.9","  88.2","  68.7","  4.1"," 0.00","9999.9","999.9","877.0","  83.1","  4.3","  3.5"
"63680099999","2016-04-01","  67.6","010000","999.9","  74.8","  64.8","  1.9"," 2.05","9999.9","999.9","876.9","  69.8","  4.5","  0.5"
"63680099999","2016-04-09","  67.3","000000","999.9","  84.6","  66.6","  6.0"," 0.02","9999.9","999.9","878.2","  77.4","  6.1","  3.0"
"63680099999","2016-04-10","  68.1","010000","999.9","  81.3","  68.0","999.9"," 0.02","9999.9","999.9","877.8","  73.8","  5.6","  0.0"
"63680099999","2016-04-11","  68.2","000000","999.9","  84.6","  64.8","  4.1"," 1.06","9999.9","999.9","878.4","  78.6","  8.4","  2.7"
"63680099999","2016-04-27","  65.8","000000","999.9","  83.5","  64.0","  5.1"," 0.01","9999.9","999.9","877.2","  76.6","  6.1","  2.5"
"63680099999","2016-04-28","  66.2","000000","999.9","  84.9","  69.1","  4.1"," 0.00","9999.9","999.9","876.9","  78.3","  5.9","  3.3"
"63680099999","2016-05-02","  67.1","000000","999.9","  83.8","  66.9","  2.9"," 0.00","9999.9","999.9","875.4","  77.4","  5.1","  1.7"
"63680099999","2016-05-06","  66.4","000000","999.9","  82.0","  64.4","  5.1"," 3.11","9999.9","999.9","879.2","  75.0","  6.2","  1.7"
"63680099999","2016-05-09","  67.8","000000","999.9","  83.5","  65.1","  4.1"," 0.20","9999.9","999.9","878.8","  74.8","  6.8","  1.7"
"63680099999","2016-05-10","  66.6","010000","999.9","  76.6","  63.0","  7.0"," 2.24","9999.9","999.9","881.2","  68.9","  5.0","  2.8"
"63680099999","2016-05-11","  68.3","000000","999.9","  79.2","  64.0","  2.9"," 0.39","9999.9","999.9","880.0","  72.3","  6.4","  0.7"
"63680099999","2016-05-12","  68.0","000000","999.9","  79.5","  67.3","  5.1"," 0.04","9999.9","999.9","879.0","  73.1","  7.9","  2.2"
"63680099999","2016-05-14","  70.6","010000","999.9","  84.2","  68.0","  5.1"," 0.59","9999.9","999.9","878.1","  76.5","  4.7","  2.8"
"63680099999","2016-05-16","  66.1","000000","999.9","  84.2","  67.3","  1.9"," 0.08","9999.9","999.9","880.2","  77.5","  5.4","  1.5"
"63680099999","2016-05-17","  66.4","000000","999.9","  83.5","  67.3","  6.0"," 0.00","9999.9","999.9","879.2","  78.3","  7.1","  4.8"
"63680099999","2016-05-18","  66.7","010000","999.9","  82.4","  66.6","  2.9"," 0.47","9999.9","999.9","879.3","  75.2","  5.9","  0.7"
"63680099999","2016-05-19","  65.9","000000","999.9","  82.8","  66.6","  2.9"," 0.00","9999.9","999.9","879.2","  75.6","  4.5","  1.9"
"63680099999","2016-05-22","  67.0","000000","999.9","  83.8","  68.0","  6.0"," 0.00","9999.9","999.9","879.8","  76.0","  5.6","  4.0"
"63680099999","2016-05-23","  68.8","010000","999.9","  82.8","  67.5"," 49.9"," 0.08","9999.9","999.9","880.7","  76.8","  5.1"," 14.0"
"63680099999","2016-05-24","  66.7","000000","999.9","  84.9","  66.9","  6.0"," 0.00","9999.9","999.9","880.8","  78.2","  5.3","  3.5"
"63680099999","2016-05-27","  66.7","000000","999.9","  85.3","  65.5","  4.1"," 0.00","9999.9","999.9","879.6","  76.0","  4.7","  1.5"
"63680099999","2016-05-28","  66.7","000000","999.9","  85.6","  68.0","  4.1"," 0.00","9999.9","999.9","879.4","  78.8","  5.4","  2.0"
"63680099999","2016-05-29","  68.1","000000","999.9","  83.8","  66.9","  4.1"," 0.00","9999.9","999.9","878.9","  76.4","  4.5","  1.7"
"63680099999","2016-05-31","  67.5","010000","999.9","  84.9","  68.0","  2.9"," 0.01","9999.9","999.9","879.8","  74.3","  5.1","  1.9"
"63680099999","2016-06-03","  68.0","000000","999.9","  85.3","  67.6","  4.1"," 0.00","9999.9","999.9","878.5","  78.9","  4.3","  2.0"
"63680099999","2016-06-06","  68.0","000000","999.9","  83.1","  68.7","  4.1"," 0.03","9999.9","999.9","880.1","  76.3","  4.7","  2.5"
"63680099999","2016-06-07","  68.7","010000","999.9","  81.3","  65.5","  4.1"," 0.04","9999.9","999.9","880.8","  74.4","  8.4","  2.5"
"63680099999","2016-06-08","  66.6","000000","999.9","  83.5","  66.2","  6.0"," 0.00","9999.9","999.9","879.5","  77.7","  3.4","  4.0"
"63680099999","2016-06-12","  68.0","000000","999.9","  83.8","  67.6","  1.9"," 0.16","9999.9","999.9","879.8","  77.9","  6.5","  1.5"
"63680099999","2016-06-13","  68.6","000000","999.9","  84.9","  69.1","  4.1"," 0.00","9999.9","999.9","879.5","  78.1","  4.0","  3.3"
"63680099999","2016-06-15","  64.1","000000","999.9","  77.4","  65.5","  4.1"," 0.00","9999.9","999.9","881.3","  72.6","  4.2","  3.0"
"63680099999","2016-06-17","  65.6","000000","999.9","  82.4","  64.8","  6.0"," 0.04","9999.9","999.9","879.5","  74.2","  4.3","  3.7"
"63680099999","2016-06-18","  65.5","010000","999.9","  74.5","  64.4","  2.9"," 0.83","9999.9","999.9","881.1","  66.9","  3.3","  1.7"
"63680099999","2016-06-19","  65.0","000000","999.9","  81.3","  61.5","  5.1"," 0.59","9999.9","999.9","880.2","  73.2","  4.7","  3.5"
"63680099999","2016-06-21","  65.2","010000","999.9","  74.3","  64.0","  4.1"," 0.12","9999.9","999.9","880.9","  69.2","  5.0","  3.3"
"63680099999","2016-06-25","  65.3","000000","999.9","  81.3","  65.8","  5.1"," 0.02","9999.9","999.9","879.1","  74.4","  4.8","  3.3"
"63680099999","2016-06-26","  65.6","000000","999.9","  80.6","  66.2","  2.9"," 0.01","9999.9","999.9","880.7","  74.1","  4.7","  2.2"
"63680099999","2016-06-28","  65.4","000000","999.9","  82.0","  64.0","  9.9"," 0.00","9999.9","999.9","880.4","  75.5","999.9","  4.2"
"63680099999","2016-06-29","  65.1","000000","999.9","  81.7","  61.2","  4.1"," 0.02","9999.9","999.9","880.7","  74.5","  5.9","  2.7"
"63680099999","2016-06-30","  65.7","000000","999.9","  80.6","  65.1","  4.1"," 0.00","9999.9","999.9","999.9","  73.5","  4.3","  2.5"
"63680099999","2016-07-01","  65.9","000000","999.9","  81.7","  65.5","  2.9"," 0.04","9999.9","999.9","881.3","  75.0","  6.5","  1.9"
"63680099999","2016-07-03","  67.6","000000","999.9","  85.6","  64.0","  4.1"," 0.00","9999.9","999.9","880.0","  77.7","  3.4","  1.5"
"63680099999","2016-07-10","  64.0","000000","999.9","  82.4","  66.6","  5.1"," 0.12","9999.9","999.9","879.4","  77.1","  4.3","  3.0"
"63680099999","2016-07-11","  64.4","000000","999.9","  81.7","  65.1","  5.1"," 0.00","9999.9","999.9","879.9","  72.1","  3.7","  2.0"
"63680099999","2016-07-12","  65.4","000000","999.9","  81.7","  65.1","  6.0"," 0.00","9999.9","999.9","879.5","  73.1","  3.4","  3.0"
"63680099999","2016-07-13","  66.7","010000","999.9","  79.9","  68.0","  6.0","99.99","9999.9","999.9","879.3","  72.4","  3.9","  3.0"
"63680099999","2016-07-14","  65.8","000000","999.9","  80.6","  65.1","  4.1"," 0.00","9999.9","999.9","878.5","  72.4","  4.5","  2.0"
"63680099999","2016-07-15","  66.0","000000","999.9","  82.4","  62.6","  2.9"," 0.00","9999.9","999.9","877.2","  75.4","  3.9","  1.2"
"63680099999","2016-07-17","  65.1","000000","999.9","  83.8","  65.8","  2.9"," 0.00","9999.9","999.9","877.2","  75.4","  3.9","  0.7"
"63680099999","2016-07-18","  66.4","000000","999.9","  83.5","  64.0","  5.1"," 0.00","9999.9","999.9","877.2","  76.1","  4.0","  2.8"
"63680099999","2016-07-19","  63.9","000000","999.9","  85.3","  65.5","  2.9"," 0.00","9999.9","999.9","876.7","  77.6","  6.1","  1.7"
"63680099999","2016-07-20","  62.3","000000","999.9","  83.5","  64.8","  4.1"," 0.00","9999.9","999.9","877.7","  75.5","  4.3","  3.1"
"63680099999","2016-07-23","  66.1","000000","999.9","  83.1","  66.9","  4.1"," 0.00","9999.9","999.9","876.8","  74.5","  3.3","  1.5"
"63680099999","2016-07-24","  66.3","010010","999.9","  84.9","  64.0","  4.1","99.99","9999.9","999.9","876.1","  74.5","  3.7","  1.0"
"63680099999","2016-07-27","  64.2","000000","999.9","  85.6","  64.4","  4.1"," 0.00","9999.9","999.9","876.7","  77.3","  4.0","  2.7"
"63680099999","2016-07-31","  67.8","000000","999.9","  85.6","  66.6","  5.1"," 0.04","9999.9","999.9","876.8","  74.7","  3.6","  2.5"
"63680099999","2016-08-02","  65.5","000000","999.9","  84.9","  64.4","  1.9"," 0.00","9999.9","999.9","876.4","  77.8","  3.7","  0.5"
"63680099999","2016-08-04","  65.5","000000","999.9","  84.2","  64.0","  4.1"," 2.24","9999.9","999.9","875.6","  74.8","  4.0","  2.2"
"63680099999","2016-08-13","  63.5","000000","999.9","  84.7","  64.8","  6.0"," 0.04","9999.9","999.9","877.6","  77.4","  4.5","  2.2"
"63680099999","2016-08-14","9999.9","010000","999.9","  87.4","  64.8","  5.1"," 0.00","9999.9","999.9","877.7","  74.7","  4.2","  3.3"
"63680099999","2016-08-17","  63.6","000000","999.9","  81.0","  64.4","  5.1"," 0.00","9999.9","999.9","878.8","  76.5","  5.1","  4.0"
"63680099999","2016-08-18","  64.2","000000","999.9","  83.3","  62.6","  6.0"," 0.00","9999.9","999.9","877.7","  75.7","  4.5","  2.7"
"63680099999","2016-08-20","  64.7","000000","999.9","  86.0","  63.0","  4.1"," 0.00","9999.9","999.9","878.2","  78.3","  4.5","  1.5"
"63680099999","2016-08-21","  65.3","000000","999.9","  86.4","  64.0","  1.9"," 0.00","9999.9","999.9","878.5","  77.7","  4.7","  1.0"
"63680099999","2016-08-23","  64.5","000000","999.9","  88.2","  65.1","  1.9"," 0.00","9999.9","999.9","878.1","  79.1","  4.7","  1.0"
"63680099999","2016-09-08","  66.4","010000","999.9","  76.6","  66.2","  4.1"," 0.00","9999.9","999.9","879.2","  69.4","  4.0","  2.0"
"63680099999","2016-09-09","  63.7","000000","999.9","  86.4","  61.5","  4.1"," 0.24","9999.9","999.9","877.9","  78.1","  5.3","  2.8"
"63680099999","2016-09-11","9999.9","000000","999.9","  84.6","  63.1","  1.9"," 0.00","9999.9","999.9","878.9","  71.7","  4.8","  1.0"
"63680099999","2016-09-14","  61.6","000000","999.9","  87.1","  64.8"," 12.0"," 0.00","9999.9","999.9","877.2","  78.7","  4.5","  3.7"
"63680099999","2016-09-15","  63.7","000000","999.9","  87.1","  68.0","  5.1"," 0.00","9999.9","999.9","877.5","  77.8","  4.7","  2.8"
"63680099999","2016-09-16","  66.4","010010","999.9","  81.3","  66.2","  1.9","99.99","9999.9","999.9","878.1","  72.6","  3.4","  1.0"
"63680099999","2016-09-19","  64.8","010010","999.9","  73.8","  64.4","  1.9"," 0.67","9999.9","999.9","879.4","  67.6","  4.2","  0.5"
"63680099999","2016-09-20","  64.4","000000","999.9","  84.2","  62.6","  4.1"," 0.00","9999.9","999.9","877.5","  76.6","  5.0","  2.0"
"63680099999","2016-09-22","  63.8","010000","999.9","  86.4","  64.4","  4.1"," 0.03","9999.9","999.9","878.5","  76.6","  4.8","  1.5"
"63680099999","2016-09-23","  65.4","000000","999.9","  81.0","  66.2","  1.9"," 0.00","9999.9","999.9","878.0","  75.6","  4.0","  0.5"
"63680099999","2016-09-24","  64.2","010000","999.9","  81.7","  63.0","  6.0"," 0.08","9999.9","999.9","878.0","  71.5","  4.5","  3.0"
"63680099999","2016-09-26","  65.6","010000","999.9","  78.8","  64.4","  1.9"," 0.79","9999.9","999.9","878.3","  69.1","  3.7","  1.0"
"63680099999","2016-09-27","  65.2","010010","999.9","  82.0","  64.8","  2.9"," 0.51","9999.9","999.9","879.1","  72.9","  5.0","  0.7"
"63680099999","2016-09-29","  63.7","010000","999.9","  84.9","  64.8","  1.9"," 0.01","9999.9","999.9","879.8","  73.7","  6.5","  1.5"
"63680099999","2016-10-01","  67.9","000010","999.9","  84.9","  65.8","  4.1"," 0.00","9999.9","999.9","875.5","  77.2","  4.5","  2.5"
"63680099999","2016-10-02","  66.5","000000","999.9","  85.3","  66.9","  1.9"," 0.00","9999.9","999.9","876.8","  76.6","  5.0","  1.5"
"63680099999","2016-10-07","  68.2","000000","999.9","  82.4","  65.3","  4.1"," 0.03","9999.9","999.9","877.0","  75.1","  4.3","  1.7"
"63680099999","2016-10-08","  66.7","000000","999.9","  84.2","  66.2","  1.9"," 0.00","9999.9","999.9","877.4","  78.5","  4.3","  0.5"
"63680099999","2016-10-09","  67.1","000000","999.9","  86.0","  67.3","  4.1"," 0.00","9999.9","999.9","876.6","  79.2","  5.1","  3.0"
"63680099999","2016-10-10","  66.2","000000","999.9","  86.4","  64.8","  1.9"," 0.08","9999.9","999.9","878.6","  79.5","  4.7","  1.5"
